point query Linear
chunk size, average elapsed time
24876977records have been loaded.
data have been inserted
chunk size, start_pos, end_pos 10000999
43000, 43999, 43822, 1204
43000, 43999, 43823, 623
43000, 43999, 43824, 389
43000, 43999, 43825, 1266
43000, 43999, 43826, 2309
43000, 43999, 43827, 963
43000, 43999, 43828, 2554
43000, 43999, 43829, 1194
43000, 43999, 43830, 974
43000, 43999, 43831, 110
43000, 43999, 43832, 1631
43000, 43999, 43833, 1082
43000, 43999, 43834, 956
43000, 43999, 43835, 1911
43000, 43999, 43836, 1806
43000, 43999, 43837, 479
43000, 43999, 43838, 510
43000, 43999, 43839, 1645
43000, 43999, 43840, 718
43000, 43999, 43841, 1398
43000, 43999, 43842, 1166
43000, 43999, 43843, 427
43000, 43999, 43844, 773
43000, 43999, 43845, 779
43000, 43999, 43846, 1433
43000, 43999, 43847, 116
43000, 43999, 43848, 970
43000, 43999, 43849, 950
43000, 43999, 43850, 535
43000, 43999, 43851, 123
43000, 43999, 43852, 1171
43000, 43999, 43853, 679
43000, 43999, 43854, 1303
43000, 43999, 43855, 920
43000, 43999, 43856, 438
43000, 43999, 43857, 71
43000, 43999, 43858, 1364
43000, 43999, 43859, 1147
43000, 43999, 43860, 112
43000, 43999, 43861, 1427
43000, 43999, 43862, 1704
43000, 43999, 43863, 1761
43000, 43999, 43864, 971
43000, 43999, 43865, 971
43000, 43999, 43866, 807
43000, 43999, 43867, 2591
43000, 43999, 43868, 425
43000, 43999, 43869, 1831
43000, 43999, 43870, 985
43000, 43999, 43871, 1493
43000, 43999, 43872, 1169
43000, 43999, 43873, 576
43000, 43999, 43874, 934
43000, 43999, 43875, 857
43000, 43999, 43876, 1249
43000, 43999, 43877, 1542
43000, 43999, 43878, 815
43000, 43999, 43879, 260
43000, 43999, 43880, 1595
43000, 43999, 43881, 457
43000, 43999, 43882, 1293
43000, 43999, 43883, 646
43000, 43999, 43884, 2464
43000, 43999, 43885, 59
43000, 43999, 43886, 149
43000, 43999, 43887, 1332
43000, 43999, 43888, 961
43000, 43999, 43889, 495
43000, 43999, 43890, 894
43000, 43999, 43891, 189
43000, 43999, 43892, 269
43000, 43999, 43893, 1540
43000, 43999, 43894, 948
43000, 43999, 43895, 2287
43000, 43999, 43896, 980
43000, 43999, 43897, 1558
43000, 43999, 43898, 2201
43000, 43999, 43899, 975
43000, 43999, 43900, 1068
43000, 43999, 43901, 939
43000, 43999, 43902, 850
43000, 43999, 43903, 1473
43000, 43999, 43904, 1069
43000, 43999, 43905, 120
43000, 43999, 43906, 1388
43000, 43999, 43907, 1492
43000, 43999, 43908, 876
43000, 43999, 43909, 151
43000, 43999, 43910, 236
43000, 43999, 43911, 1186
43000, 43999, 43912, 791
43000, 43999, 43913, 824
43000, 43999, 43914, 2225
43000, 43999, 43915, 1129
43000, 43999, 43916, 44
43000, 43999, 43917, 983
43000, 43999, 43918, 850
43000, 43999, 43919, 1273
43000, 43999, 43920, 1455
43000, 43999, 43921, 1932
43000, 43999, 43922, 99
43000, 43999, 43923, 1880
43000, 43999, 43924, 717
43000, 43999, 43925, 1086
43000, 43999, 43926, 471
43000, 43999, 43927, 334
43000, 43999, 43928, 769
43000, 43999, 43929, 1387
43000, 43999, 43930, 2350
43000, 43999, 43931, 1869
43000, 43999, 43932, 973
43000, 43999, 43933, 719
43000, 43999, 43934, 1086
43000, 43999, 43935, 1089
43000, 43999, 43936, 1341
43000, 43999, 43937, 258
43000, 43999, 43938, 1250
43000, 43999, 43939, 1056
43000, 43999, 43940, 976
43000, 43999, 43941, 2016
43000, 43999, 43942, 784
43000, 43999, 43943, 311
43000, 43999, 43944, 1257
43000, 43999, 43945, 1190
43000, 43999, 43946, 1372
43000, 43999, 43947, 2377
43000, 43999, 43948, 1613
43000, 43999, 43949, 2119
43000, 43999, 43950, 888
43000, 43999, 43951, 689
43000, 43999, 43952, 1177
43000, 43999, 43953, 643
43000, 43999, 43954, 1778
43000, 43999, 43955, 101
43000, 43999, 43956, 100
43000, 43999, 43957, 1504
43000, 43999, 43958, 852
43000, 43999, 43959, 312
43000, 43999, 43960, 101
43000, 43999, 43961, 231
43000, 43999, 43962, 1804
43000, 43999, 43963, 735
43000, 43999, 43964, 1336
43000, 43999, 43965, 1746
43000, 43999, 43966, 65
43000, 43999, 43967, 1760
43000, 43999, 43968, 1279
43000, 43999, 43969, 148
43000, 43999, 43970, 1685
43000, 43999, 43971, 1225
43000, 43999, 43972, 455
43000, 43999, 43973, 443
43000, 43999, 43974, 1921
43000, 43999, 43975, 1375
43000, 43999, 43976, 382
43000, 43999, 43977, 1630
43000, 43999, 43978, 2766
43000, 43999, 43979, 3024
43000, 43999, 43980, 2998
43000, 43999, 43981, 1604
43000, 43999, 43982, 1786
43000, 43999, 43983, 2218
43000, 43999, 43984, 1242
43000, 43999, 43985, 2274
43000, 43999, 43986, 131
43000, 43999, 43987, 1546
43000, 43999, 43988, 183
43000, 43999, 43989, 817
43000, 43999, 43990, 210
43000, 43999, 43991, 1830
43000, 43999, 43992, 1087
43000, 43999, 43993, 2069
43000, 43999, 43994, 1863
43000, 43999, 43995, 462
43000, 43999, 43996, 997
43000, 43999, 43997, 264
43000, 43999, 43998, 1464
43000, 43999, 43999, 1444
end loop: total found 44000, count 64000
44000, 44999, 44000, 611
44000, 44999, 44001, 1037
44000, 44999, 44002, 1166
44000, 44999, 44003, 1003
44000, 44999, 44004, 1043
44000, 44999, 44005, 1184
44000, 44999, 44006, 1120
44000, 44999, 44007, 1341
44000, 44999, 44008, 124
44000, 44999, 44009, 786
44000, 44999, 44010, 1764
44000, 44999, 44011, 864
44000, 44999, 44012, 390
44000, 44999, 44013, 1159
44000, 44999, 44014, 51
44000, 44999, 44015, 741
44000, 44999, 44016, 1790
44000, 44999, 44017, 827
44000, 44999, 44018, 2361
44000, 44999, 44019, 606
44000, 44999, 44020, 972
44000, 44999, 44021, 1599
44000, 44999, 44022, 249
44000, 44999, 44023, 2278
44000, 44999, 44024, 992
44000, 44999, 44025, 1136
44000, 44999, 44026, 988
44000, 44999, 44027, 2264
44000, 44999, 44028, 1520
44000, 44999, 44029, 752
44000, 44999, 44030, 736
44000, 44999, 44031, 2204
44000, 44999, 44032, 1098
44000, 44999, 44033, 79
44000, 44999, 44034, 475
44000, 44999, 44035, 1040
44000, 44999, 44036, 2340
44000, 44999, 44037, 962
44000, 44999, 44038, 2384
44000, 44999, 44039, 2289
44000, 44999, 44040, 2682
44000, 44999, 44041, 2711
44000, 44999, 44042, 1105
44000, 44999, 44043, 2095
44000, 44999, 44044, 1995
44000, 44999, 44045, 432
44000, 44999, 44046, 1039
44000, 44999, 44047, 411
44000, 44999, 44048, 2481
44000, 44999, 44049, 1427
44000, 44999, 44050, 82
44000, 44999, 44051, 995
44000, 44999, 44052, 492
44000, 44999, 44053, 1832
44000, 44999, 44054, 3023
44000, 44999, 44055, 184
44000, 44999, 44056, 515
44000, 44999, 44057, 1175
44000, 44999, 44058, 1398
44000, 44999, 44059, 56
44000, 44999, 44060, 748
44000, 44999, 44061, 1571
44000, 44999, 44062, 650
44000, 44999, 44063, 551
44000, 44999, 44064, 105
44000, 44999, 44065, 1293
44000, 44999, 44066, 818
44000, 44999, 44067, 1484
44000, 44999, 44068, 775
44000, 44999, 44069, 1312
44000, 44999, 44070, 294
44000, 44999, 44071, 79
44000, 44999, 44072, 1109
44000, 44999, 44073, 1632
44000, 44999, 44074, 1043
44000, 44999, 44075, 1292
44000, 44999, 44076, 480
44000, 44999, 44077, 665
44000, 44999, 44078, 956
44000, 44999, 44079, 988
44000, 44999, 44080, 1900
44000, 44999, 44081, 422
44000, 44999, 44082, 1403
44000, 44999, 44083, 271
44000, 44999, 44084, 1543
44000, 44999, 44085, 1102
44000, 44999, 44086, 444
44000, 44999, 44087, 1679
44000, 44999, 44088, 2208
44000, 44999, 44089, 812
44000, 44999, 44090, 1673
44000, 44999, 44091, 66
44000, 44999, 44092, 2482
44000, 44999, 44093, 1233
44000, 44999, 44094, 1302
44000, 44999, 44095, 1610
44000, 44999, 44096, 420
44000, 44999, 44097, 2261
44000, 44999, 44098, 345
44000, 44999, 44099, 1350
44000, 44999, 44100, 1667
44000, 44999, 44101, 440
44000, 44999, 44102, 645
44000, 44999, 44103, 2714
44000, 44999, 44104, 1324
44000, 44999, 44105, 1105
44000, 44999, 44106, 1567
44000, 44999, 44107, 1136
44000, 44999, 44108, 1601
44000, 44999, 44109, 939
44000, 44999, 44110, 1774
44000, 44999, 44111, 436
44000, 44999, 44112, 1126
44000, 44999, 44113, 2477
44000, 44999, 44114, 1132
44000, 44999, 44115, 1362
44000, 44999, 44116, 1368
44000, 44999, 44117, 1446
44000, 44999, 44118, 2304
44000, 44999, 44119, 1364
44000, 44999, 44120, 2647
44000, 44999, 44121, 1856
44000, 44999, 44122, 851
44000, 44999, 44123, 320
44000, 44999, 44124, 1466
44000, 44999, 44125, 1598
44000, 44999, 44126, 1668
44000, 44999, 44127, 1127
44000, 44999, 44128, 1720
44000, 44999, 44129, 1356
44000, 44999, 44130, 1110
44000, 44999, 44131, 1726
44000, 44999, 44132, 3433
44000, 44999, 44133, 4952
44000, 44999, 44134, 1938
44000, 44999, 44135, 596
44000, 44999, 44136, 1153
44000, 44999, 44137, 1201
44000, 44999, 44138, 1426
44000, 44999, 44139, 733
44000, 44999, 44140, 2006
44000, 44999, 44141, 1046
44000, 44999, 44142, 1566
44000, 44999, 44143, 467
44000, 44999, 44144, 601
44000, 44999, 44145, 94
44000, 44999, 44146, 939
44000, 44999, 44147, 138
44000, 44999, 44148, 2008
44000, 44999, 44149, 1161
44000, 44999, 44150, 1477
44000, 44999, 44151, 1554
44000, 44999, 44152, 339
44000, 44999, 44153, 1493
44000, 44999, 44154, 420
44000, 44999, 44155, 779
44000, 44999, 44156, 922
44000, 44999, 44157, 533
44000, 44999, 44158, 1368
44000, 44999, 44159, 630
44000, 44999, 44160, 347
44000, 44999, 44161, 400
44000, 44999, 44162, 1475
44000, 44999, 44163, 998
44000, 44999, 44164, 1467
44000, 44999, 44165, 243
44000, 44999, 44166, 730
44000, 44999, 44167, 1078
44000, 44999, 44168, 187
44000, 44999, 44169, 2055
44000, 44999, 44170, 1243
44000, 44999, 44171, 651
44000, 44999, 44172, 43
44000, 44999, 44173, 265
44000, 44999, 44174, 1701
44000, 44999, 44175, 1602
44000, 44999, 44176, 1037
44000, 44999, 44177, 334
44000, 44999, 44178, 1289
44000, 44999, 44179, 1007
44000, 44999, 44180, 1060
44000, 44999, 44181, 716
44000, 44999, 44182, 1549
44000, 44999, 44183, 1737
44000, 44999, 44184, 1095
44000, 44999, 44185, 994
44000, 44999, 44186, 768
44000, 44999, 44187, 152
44000, 44999, 44188, 1231
44000, 44999, 44189, 881
44000, 44999, 44190, 913
44000, 44999, 44191, 601
44000, 44999, 44192, 1480
44000, 44999, 44193, 1648
44000, 44999, 44194, 523
44000, 44999, 44195, 187
44000, 44999, 44196, 149
44000, 44999, 44197, 1456
44000, 44999, 44198, 1638
44000, 44999, 44199, 202
44000, 44999, 44200, 2032
44000, 44999, 44201, 1004
44000, 44999, 44202, 1291
44000, 44999, 44203, 1153
44000, 44999, 44204, 751
44000, 44999, 44205, 2372
44000, 44999, 44206, 2350
44000, 44999, 44207, 347
44000, 44999, 44208, 309
44000, 44999, 44209, 1891
44000, 44999, 44210, 1698
44000, 44999, 44211, 1485
44000, 44999, 44212, 719
44000, 44999, 44213, 238
44000, 44999, 44214, 1309
44000, 44999, 44215, 1115
44000, 44999, 44216, 1152
44000, 44999, 44217, 1687
44000, 44999, 44218, 142
44000, 44999, 44219, 920
44000, 44999, 44220, 1816
44000, 44999, 44221, 567
44000, 44999, 44222, 806
44000, 44999, 44223, 1214
44000, 44999, 44224, 429
44000, 44999, 44225, 446
44000, 44999, 44226, 1605
44000, 44999, 44227, 785
44000, 44999, 44228, 304
44000, 44999, 44229, 1816
44000, 44999, 44230, 524
44000, 44999, 44231, 1491
44000, 44999, 44232, 1773
44000, 44999, 44233, 964
44000, 44999, 44234, 469
44000, 44999, 44235, 910
44000, 44999, 44236, 115
44000, 44999, 44237, 1731
44000, 44999, 44238, 720
44000, 44999, 44239, 1296
44000, 44999, 44240, 2034
44000, 44999, 44241, 249
44000, 44999, 44242, 2215
44000, 44999, 44243, 1044
44000, 44999, 44244, 1318
44000, 44999, 44245, 2280
44000, 44999, 44246, 317
44000, 44999, 44247, 1111
44000, 44999, 44248, 97
44000, 44999, 44249, 2261
44000, 44999, 44250, 1490
44000, 44999, 44251, 1800
44000, 44999, 44252, 861
44000, 44999, 44253, 1862
44000, 44999, 44254, 721
44000, 44999, 44255, 716
44000, 44999, 44256, 1072
44000, 44999, 44257, 700
44000, 44999, 44258, 1188
44000, 44999, 44259, 2324
44000, 44999, 44260, 370
44000, 44999, 44261, 726
44000, 44999, 44262, 310
44000, 44999, 44263, 349
44000, 44999, 44264, 413
44000, 44999, 44265, 1125
44000, 44999, 44266, 1230
44000, 44999, 44267, 544
44000, 44999, 44268, 880
44000, 44999, 44269, 717
44000, 44999, 44270, 133
44000, 44999, 44271, 1996
44000, 44999, 44272, 2201
44000, 44999, 44273, 1842
44000, 44999, 44274, 376
44000, 44999, 44275, 684
44000, 44999, 44276, 243
44000, 44999, 44277, 1064
44000, 44999, 44278, 643
44000, 44999, 44279, 1992
44000, 44999, 44280, 1530
44000, 44999, 44281, 1488
44000, 44999, 44282, 1207
44000, 44999, 44283, 967
44000, 44999, 44284, 536
44000, 44999, 44285, 1750
44000, 44999, 44286, 1400
44000, 44999, 44287, 1573
44000, 44999, 44288, 863
44000, 44999, 44289, 794
44000, 44999, 44290, 1452
44000, 44999, 44291, 97
44000, 44999, 44292, 2265
44000, 44999, 44293, 251
44000, 44999, 44294, 1366
44000, 44999, 44295, 1382
44000, 44999, 44296, 2586
44000, 44999, 44297, 1556
44000, 44999, 44298, 149
44000, 44999, 44299, 1600
44000, 44999, 44300, 1394
44000, 44999, 44301, 1871
44000, 44999, 44302, 848
44000, 44999, 44303, 907
44000, 44999, 44304, 684
44000, 44999, 44305, 118
44000, 44999, 44306, 1988
44000, 44999, 44307, 1528
44000, 44999, 44308, 180
44000, 44999, 44309, 222
44000, 44999, 44310, 1440
44000, 44999, 44311, 1418
44000, 44999, 44312, 1676
44000, 44999, 44313, 1223
44000, 44999, 44314, 1204
44000, 44999, 44315, 839
44000, 44999, 44316, 1708
44000, 44999, 44317, 1331
44000, 44999, 44318, 1122
44000, 44999, 44319, 1085
44000, 44999, 44320, 375
44000, 44999, 44321, 651
44000, 44999, 44322, 451
44000, 44999, 44323, 514
44000, 44999, 44324, 158
44000, 44999, 44325, 1213
44000, 44999, 44326, 56
44000, 44999, 44327, 987
44000, 44999, 44328, 985
44000, 44999, 44329, 116
44000, 44999, 44330, 418
44000, 44999, 44331, 147
44000, 44999, 44332, 1371
44000, 44999, 44333, 2320
44000, 44999, 44334, 1750
44000, 44999, 44335, 292
44000, 44999, 44336, 1220
44000, 44999, 44337, 1940
44000, 44999, 44338, 111
44000, 44999, 44339, 456
44000, 44999, 44340, 1948
44000, 44999, 44341, 90
44000, 44999, 44342, 563
44000, 44999, 44343, 1676
44000, 44999, 44344, 1017
44000, 44999, 44345, 323
44000, 44999, 44346, 1637
44000, 44999, 44347, 1603
44000, 44999, 44348, 2129
44000, 44999, 44349, 348
44000, 44999, 44350, 828
44000, 44999, 44351, 707
44000, 44999, 44352, 910
44000, 44999, 44353, 972
44000, 44999, 44354, 417
44000, 44999, 44355, 432
44000, 44999, 44356, 1583
44000, 44999, 44357, 420
44000, 44999, 44358, 306
44000, 44999, 44359, 193
44000, 44999, 44360, 2227
44000, 44999, 44361, 1181
44000, 44999, 44362, 1275
44000, 44999, 44363, 976
44000, 44999, 44364, 1842
44000, 44999, 44365, 1098
44000, 44999, 44366, 727
44000, 44999, 44367, 1799
44000, 44999, 44368, 2148
44000, 44999, 44369, 312
44000, 44999, 44370, 2255
44000, 44999, 44371, 99
44000, 44999, 44372, 414
44000, 44999, 44373, 1106
44000, 44999, 44374, 285
44000, 44999, 44375, 50
44000, 44999, 44376, 1255
44000, 44999, 44377, 1518
44000, 44999, 44378, 545
44000, 44999, 44379, 1628
44000, 44999, 44380, 1661
44000, 44999, 44381, 1276
44000, 44999, 44382, 80
44000, 44999, 44383, 1643
44000, 44999, 44384, 1869
44000, 44999, 44385, 1759
44000, 44999, 44386, 239
44000, 44999, 44387, 307
44000, 44999, 44388, 2177
44000, 44999, 44389, 831
44000, 44999, 44390, 984
44000, 44999, 44391, 1044
44000, 44999, 44392, 1460
44000, 44999, 44393, 89
44000, 44999, 44394, 2757
44000, 44999, 44395, 1629
44000, 44999, 44396, 127
44000, 44999, 44397, 876
44000, 44999, 44398, 607
44000, 44999, 44399, 918
44000, 44999, 44400, 1303
44000, 44999, 44401, 475
44000, 44999, 44402, 846
44000, 44999, 44403, 705
44000, 44999, 44404, 412
44000, 44999, 44405, 1845
44000, 44999, 44406, 882
44000, 44999, 44407, 119
44000, 44999, 44408, 273
44000, 44999, 44409, 2013
44000, 44999, 44410, 1500
44000, 44999, 44411, 1223
44000, 44999, 44412, 340
44000, 44999, 44413, 1988
44000, 44999, 44414, 1187
44000, 44999, 44415, 118
44000, 44999, 44416, 444
44000, 44999, 44417, 1276
44000, 44999, 44418, 2128
44000, 44999, 44419, 1617
44000, 44999, 44420, 688
44000, 44999, 44421, 908
44000, 44999, 44422, 429
44000, 44999, 44423, 1233
44000, 44999, 44424, 2109
44000, 44999, 44425, 77
44000, 44999, 44426, 2451
44000, 44999, 44427, 1888
44000, 44999, 44428, 2021
44000, 44999, 44429, 1707
44000, 44999, 44430, 1690
44000, 44999, 44431, 3004
44000, 44999, 44432, 2498
44000, 44999, 44433, 1036
44000, 44999, 44434, 2367
44000, 44999, 44435, 1368
44000, 44999, 44436, 876
44000, 44999, 44437, 870
44000, 44999, 44438, 1275
44000, 44999, 44439, 2479
44000, 44999, 44440, 1480
44000, 44999, 44441, 3403
44000, 44999, 44442, 1285
44000, 44999, 44443, 173
44000, 44999, 44444, 1574
44000, 44999, 44445, 1248
44000, 44999, 44446, 1476
44000, 44999, 44447, 133
44000, 44999, 44448, 426
44000, 44999, 44449, 737
44000, 44999, 44450, 1289
44000, 44999, 44451, 814
44000, 44999, 44452, 404
44000, 44999, 44453, 491
44000, 44999, 44454, 1157
44000, 44999, 44455, 759
44000, 44999, 44456, 502
44000, 44999, 44457, 4686
44000, 44999, 44458, 430
44000, 44999, 44459, 2573
44000, 44999, 44460, 2064
44000, 44999, 44461, 904
44000, 44999, 44462, 1321
44000, 44999, 44463, 1381
44000, 44999, 44464, 810
44000, 44999, 44465, 2434
44000, 44999, 44466, 765
44000, 44999, 44467, 1099
44000, 44999, 44468, 1223
44000, 44999, 44469, 982
44000, 44999, 44470, 2394
44000, 44999, 44471, 3066
44000, 44999, 44472, 653
44000, 44999, 44473, 911
44000, 44999, 44474, 1358
44000, 44999, 44475, 1008
44000, 44999, 44476, 1743
44000, 44999, 44477, 1218
44000, 44999, 44478, 15
44000, 44999, 44479, 1095
44000, 44999, 44480, 164
44000, 44999, 44481, 697
44000, 44999, 44482, 1933
44000, 44999, 44483, 1303
44000, 44999, 44484, 1192
44000, 44999, 44485, 1768
44000, 44999, 44486, 807
44000, 44999, 44487, 1278
44000, 44999, 44488, 1869
44000, 44999, 44489, 1283
44000, 44999, 44490, 985
44000, 44999, 44491, 1078
44000, 44999, 44492, 359
44000, 44999, 44493, 1893
44000, 44999, 44494, 2065
44000, 44999, 44495, 1272
44000, 44999, 44496, 298
44000, 44999, 44497, 1127
44000, 44999, 44498, 209
44000, 44999, 44499, 600
44000, 44999, 44500, 1968
44000, 44999, 44501, 1692
44000, 44999, 44502, 732
44000, 44999, 44503, 1316
44000, 44999, 44504, 973
44000, 44999, 44505, 1709
44000, 44999, 44506, 940
44000, 44999, 44507, 925
44000, 44999, 44508, 1805
44000, 44999, 44509, 1206
44000, 44999, 44510, 1315
44000, 44999, 44511, 982
44000, 44999, 44512, 740
44000, 44999, 44513, 1813
44000, 44999, 44514, 545
44000, 44999, 44515, 808
44000, 44999, 44516, 226
44000, 44999, 44517, 633
44000, 44999, 44518, 1288
44000, 44999, 44519, 1179
44000, 44999, 44520, 288
44000, 44999, 44521, 1579
44000, 44999, 44522, 2534
44000, 44999, 44523, 712
44000, 44999, 44524, 270
44000, 44999, 44525, 1051
44000, 44999, 44526, 1104
44000, 44999, 44527, 638
44000, 44999, 44528, 2119
44000, 44999, 44529, 1073
44000, 44999, 44530, 961
44000, 44999, 44531, 1607
44000, 44999, 44532, 1324
44000, 44999, 44533, 922
44000, 44999, 44534, 1230
44000, 44999, 44535, 1356
44000, 44999, 44536, 1563
44000, 44999, 44537, 1540
44000, 44999, 44538, 1368
44000, 44999, 44539, 1795
44000, 44999, 44540, 1423
44000, 44999, 44541, 1281
44000, 44999, 44542, 1220
44000, 44999, 44543, 422
44000, 44999, 44544, 2149
44000, 44999, 44545, 2704
44000, 44999, 44546, 905
44000, 44999, 44547, 2498
44000, 44999, 44548, 1883
44000, 44999, 44549, 1296
44000, 44999, 44550, 1915
44000, 44999, 44551, 1391
44000, 44999, 44552, 351
44000, 44999, 44553, 1144
44000, 44999, 44554, 585
44000, 44999, 44555, 416
44000, 44999, 44556, 1397
44000, 44999, 44557, 703
44000, 44999, 44558, 2038
44000, 44999, 44559, 998
44000, 44999, 44560, 406
44000, 44999, 44561, 91
44000, 44999, 44562, 1715
44000, 44999, 44563, 986
44000, 44999, 44564, 184
44000, 44999, 44565, 1307
44000, 44999, 44566, 1047
44000, 44999, 44567, 1292
44000, 44999, 44568, 27
44000, 44999, 44569, 1573
44000, 44999, 44570, 538
44000, 44999, 44571, 1140
44000, 44999, 44572, 1345
44000, 44999, 44573, 523
44000, 44999, 44574, 1382
44000, 44999, 44575, 1974
44000, 44999, 44576, 148
44000, 44999, 44577, 745
44000, 44999, 44578, 479
44000, 44999, 44579, 567
44000, 44999, 44580, 548
44000, 44999, 44581, 654
44000, 44999, 44582, 507
44000, 44999, 44583, 1618
44000, 44999, 44584, 1875
44000, 44999, 44585, 1459
44000, 44999, 44586, 1066
44000, 44999, 44587, 1184
44000, 44999, 44588, 785
44000, 44999, 44589, 469
44000, 44999, 44590, 877
44000, 44999, 44591, 1124
44000, 44999, 44592, 1854
44000, 44999, 44593, 320
44000, 44999, 44594, 752
44000, 44999, 44595, 1285
44000, 44999, 44596, 991
44000, 44999, 44597, 1308
44000, 44999, 44598, 123
44000, 44999, 44599, 43
44000, 44999, 44600, 482
44000, 44999, 44601, 719
44000, 44999, 44602, 1603
44000, 44999, 44603, 1120
44000, 44999, 44604, 1023
44000, 44999, 44605, 112
44000, 44999, 44606, 1010
44000, 44999, 44607, 958
44000, 44999, 44608, 1135
44000, 44999, 44609, 1696
44000, 44999, 44610, 620
44000, 44999, 44611, 1184
44000, 44999, 44612, 2878
44000, 44999, 44613, 2364
44000, 44999, 44614, 1601
44000, 44999, 44615, 1078
44000, 44999, 44616, 2058
44000, 44999, 44617, 847
44000, 44999, 44618, 1064
44000, 44999, 44619, 1032
44000, 44999, 44620, 457
44000, 44999, 44621, 2191
44000, 44999, 44622, 799
44000, 44999, 44623, 1402
44000, 44999, 44624, 2144
44000, 44999, 44625, 2765
44000, 44999, 44626, 1567
44000, 44999, 44627, 2055
44000, 44999, 44628, 111
44000, 44999, 44629, 1139
44000, 44999, 44630, 3282
44000, 44999, 44631, 1057
44000, 44999, 44632, 1878
44000, 44999, 44633, 1250
44000, 44999, 44634, 1447
44000, 44999, 44635, 1874
44000, 44999, 44636, 2757
44000, 44999, 44637, 1622
44000, 44999, 44638, 1208
44000, 44999, 44639, 867
44000, 44999, 44640, 583
44000, 44999, 44641, 852
44000, 44999, 44642, 1377
44000, 44999, 44643, 835
44000, 44999, 44644, 375
44000, 44999, 44645, 1443
44000, 44999, 44646, 2038
44000, 44999, 44647, 1191
44000, 44999, 44648, 1367
44000, 44999, 44649, 1779
44000, 44999, 44650, 1243
44000, 44999, 44651, 1254
44000, 44999, 44652, 281
44000, 44999, 44653, 1411
44000, 44999, 44654, 910
44000, 44999, 44655, 2205
44000, 44999, 44656, 1328
44000, 44999, 44657, 832
44000, 44999, 44658, 1083
44000, 44999, 44659, 1335
44000, 44999, 44660, 191
44000, 44999, 44661, 912
44000, 44999, 44662, 618
44000, 44999, 44663, 2097
44000, 44999, 44664, 1659
44000, 44999, 44665, 769
44000, 44999, 44666, 694
44000, 44999, 44667, 1025
44000, 44999, 44668, 1004
44000, 44999, 44669, 771
44000, 44999, 44670, 1265
44000, 44999, 44671, 1123
44000, 44999, 44672, 1393
44000, 44999, 44673, 1219
44000, 44999, 44674, 473
44000, 44999, 44675, 958
44000, 44999, 44676, 183
44000, 44999, 44677, 924
44000, 44999, 44678, 2007
44000, 44999, 44679, 852
44000, 44999, 44680, 765
44000, 44999, 44681, 1216
44000, 44999, 44682, 690
44000, 44999, 44683, 932
44000, 44999, 44684, 410
44000, 44999, 44685, 1520
44000, 44999, 44686, 1694
44000, 44999, 44687, 472
44000, 44999, 44688, 1266
44000, 44999, 44689, 1300
44000, 44999, 44690, 317
44000, 44999, 44691, 1365
44000, 44999, 44692, 1938
44000, 44999, 44693, 799
44000, 44999, 44694, 1648
44000, 44999, 44695, 760
44000, 44999, 44696, 141
44000, 44999, 44697, 700
44000, 44999, 44698, 2289
44000, 44999, 44699, 469
44000, 44999, 44700, 1544
44000, 44999, 44701, 1877
44000, 44999, 44702, 1796
44000, 44999, 44703, 98
44000, 44999, 44704, 378
44000, 44999, 44705, 1719
44000, 44999, 44706, 1585
44000, 44999, 44707, 687
44000, 44999, 44708, 912
44000, 44999, 44709, 1409
44000, 44999, 44710, 586
44000, 44999, 44711, 294
44000, 44999, 44712, 775
44000, 44999, 44713, 136
44000, 44999, 44714, 437
44000, 44999, 44715, 1478
44000, 44999, 44716, 913
44000, 44999, 44717, 1472
44000, 44999, 44718, 2023
44000, 44999, 44719, 695
44000, 44999, 44720, 593
44000, 44999, 44721, 1479
44000, 44999, 44722, 800
44000, 44999, 44723, 380
44000, 44999, 44724, 469
44000, 44999, 44725, 1378
44000, 44999, 44726, 561
44000, 44999, 44727, 1437
44000, 44999, 44728, 1177
44000, 44999, 44729, 557
44000, 44999, 44730, 1032
44000, 44999, 44731, 481
44000, 44999, 44732, 1926
44000, 44999, 44733, 1288
44000, 44999, 44734, 857
44000, 44999, 44735, 1087
44000, 44999, 44736, 238
44000, 44999, 44737, 1111
44000, 44999, 44738, 205
44000, 44999, 44739, 2179
44000, 44999, 44740, 134
44000, 44999, 44741, 96
44000, 44999, 44742, 224
44000, 44999, 44743, 1078
44000, 44999, 44744, 436
44000, 44999, 44745, 2263
44000, 44999, 44746, 2005
44000, 44999, 44747, 2030
44000, 44999, 44748, 1070
44000, 44999, 44749, 1181
44000, 44999, 44750, 858
44000, 44999, 44751, 2036
44000, 44999, 44752, 858
44000, 44999, 44753, 466
44000, 44999, 44754, 1006
44000, 44999, 44755, 949
44000, 44999, 44756, 1760
44000, 44999, 44757, 1486
44000, 44999, 44758, 1445
44000, 44999, 44759, 518
44000, 44999, 44760, 1145
44000, 44999, 44761, 608
44000, 44999, 44762, 256
44000, 44999, 44763, 1209
44000, 44999, 44764, 1537
44000, 44999, 44765, 1545
44000, 44999, 44766, 1969
44000, 44999, 44767, 1791
44000, 44999, 44768, 157
44000, 44999, 44769, 958
44000, 44999, 44770, 273
44000, 44999, 44771, 1754
44000, 44999, 44772, 683
44000, 44999, 44773, 1455
44000, 44999, 44774, 1477
44000, 44999, 44775, 1547
44000, 44999, 44776, 1008
44000, 44999, 44777, 2335
44000, 44999, 44778, 1287
